hs16	903636	1031613	2
hs1	910578	917473	2
hs7	916191	936073	2
hs19	917333	921005	2
hs11	925870	1012240	2
hs19	926035	975937	2
hs4	926175	952443	2
hs1	934344	935477	2
hs7	937537	995043	2
hs1	948877	949919	2
hs4	952675	967357	2
hs1	955500	991494	2
hs16	971033	984524	2
hs4	972861	987192	2
hs4	980832	998352	2
hs19	984345	994556	2
hs5	987292	997455	2
hs19	1000418	1009731	2
hs7	1004488	1015185	2
hs1	1006347	1009686	2
hs5	1008917	1039058	2
hs19	1009652	1021122	2
hs11	1012823	1036718	2
hs1	1017203	1051469	2
hs7	1022817	1029276	2
hs19	1026607	1039064	2
hs16	1031770	1036979	2
hs7	1036642	1068005	2
hs19	1040106	1065570	2
hs5	1050499	1112178	2
hs7	1062569	1062662	2
hs5	1063011	1063089	2
hs19	1071209	1087830	2
hs1	1072397	1079434	2
hs11	1074875	1104416	2
hs19	1086578	1095391	2
hs7	1095006	1098897	2
hs1	1102484	1102578	2
hs1	1103243	1103332	2
hs1	1104385	1104467	2
hs19	1104649	1106778	2
hs19	1107637	1132220	2
hs1	1109260	1133315	2
hs16	1114081	1128731	2
hs16	1128826	1131454	2
hs16	1138226	1146244	2
hs1	1138888	1141972	2
hs1	1146720	1149533	2
hs11	1151580	1222364	2
hs1	1152311	1167381	2
hs1	1167617	1170420	2
hs5	1173211	1178720	2
hs1	1177833	1182102	2
hs1	1189292	1209234	2
hs5	1201710	1225226	2
hs16	1203241	1271772	2
hs19	1205777	1228430	2
hs1	1215816	1227405	2
hs5	1225496	1246304	2
hs1	1227771	1243310	2
hs19	1228286	1238004	2
hs1	1231490	1231550	2
hs1	1243960	1247057	2
hs11	1244296	1283402	2
hs1	1246965	1260067	2
hs1	1247882	1247946	2
hs19	1248552	1259142	2
hs5	1253263	1295183	2
hs1	1260182	1264276	2
hs1	1266660	1270694	2
hs19	1267470	1270259	2
hs19	1269267	1273171	2
hs1	1270658	1284798	2
hs16	1271651	1275268	2
hs7	1272508	1276962	2
hs1	1275030	1275088	2
hs11	1277835	1277900	2
hs16	1278336	1280185	2
hs4	1283679	1333925	2
hs19	1285872	1301429	2
hs16	1290706	1292555	2
hs16	1306070	1309009	2
hs4	1340996	1381837	2
hs16	1359153	1377018	2
hs16	1383646	1399440	2
hs19	1383906	1395583	2
hs4	1396720	1400230	2
hs19	1397025	1401541	2
hs16	1399241	1401879	2
hs16	1401932	1414114	2
hs19	1407585	1435682	2
hs11	1411164	1483919	2
hs16	1413206	1429653	2
hs19	1438395	1440494	2
hs19	1452983	1473243	2
hs16	1469753	1470748	2
hs19	1473200	1479214	2
hs7	1473995	1499106	2
hs19	1481427	1490449	2
hs16	1484389	1494490	2
hs11	1490687	1508009	2
hs19	1491180	1497926	2
hs16	1494934	1525085	2
hs19	1505021	1513018	2
hs7	1509913	1544025	2
hs19	1524076	1536045	2
hs16	1535887	1538945	2
hs16	1543361	1560455	2
hs19	1554668	1568057	2
hs16	1560428	1662073	2
hs7	1570338	1582679	2
hs19	1573595	1592864	2
hs11	1575281	1593501	2
hs16	1578679	1605569	2
hs7	1581871	1595841	2
hs11	1593971	1620414	2
hs19	1597168	1605461	2
hs11	1605572	1606513	2
hs6	1605766	1607591	2
hs19	1609291	1652614	2
hs6	1610150	1614129	2
hs11	1618407	1619524	2
hs11	1628795	1629693	2
hs11	1642188	1643368	2
hs11	1651033	1652159	2
hs11	1686829	1689086	2
hs4	1694458	1714046	2
hs11	1704500	1706859	2
hs4	1717679	1723084	2
hs11	1718425	1718985	2
hs4	1723248	1746897	2
hs19	1753505	1780974	2
hs11	1753636	1771825	2
hs16	1756196	1820318	2
hs11	1773985	1785157	2
hs19	1782074	1812275	2
hs16	1784986	1785067	2
hs5	1801521	1816162	2
hs19	1815247	1848482	2
hs19	1816158	1816237	2
hs16	1820321	1821710	2
hs16	1821896	1823135	2
hs19	1822088	1824544	2
hs16	1823229	1826239	2
hs16	1826739	1831823	2
hs19	1852398	1863578	2
hs7	1855431	2272580	2
hs11	1855657	1858751	2
hs11	1861437	1862908	2
hs19	1876809	1885495	2
hs5	1877541	1887293	2
hs11	1880694	1880766	2
hs7	1883816	1883889	2
hs5	1887445	1900604	2
hs11	1892154	1913493	2
hs11	1901275	1901377	2
hs19	1905398	1913446	2
hs19	1905398	1926012	2
hs11	1917989	1929589	2
hs11	1940933	1959932	2
hs19	1941171	1981336	2
hs19	1952526	1954548	2
hs11	1968562	1977829	2
hs11	1970561	1970706	2
hs19	1985447	2015713	2
hs16	1988230	1993200	2
hs16	1993975	2004690	2
hs11	2004439	2011150	2
hs16	2009539	2011976	2
hs16	2012059	2014827	2
hs11	2012326	2014699	2
hs16	2012335	2012467	2
hs16	2012974	2013107	2
hs16	2014997	2015505	2
hs16	2015185	2015311	2
hs11	2016406	2019105	2
hs16	2016857	2018950	2
hs11	2017989	2018061	2
hs16	2022054	2032920	2
hs16	2028918	2031470	2
hs16	2034194	2037750	2
hs19	2037470	2051243	2
hs16	2039971	2044276	2
hs4	2043722	2045691	2
hs16	2047655	2059822	2
hs4	2061054	2070816	2
hs16	2069786	2070756	2
hs19	2071035	2096325	2
hs16	2083295	2089027	2
hs16	2089821	2097835	2
hs19	2096914	2099589	2
hs16	2097986	2139491	2
hs19	2100987	2151565	2
hs16	2138709	2185899	2
hs16	2140196	2140285	2
hs16	2141437	2145018	2
hs11	2150347	2162173	2
hs11	2150347	2182439	2
hs11	2155364	2155439	2
hs1	2159758	2241652	2
hs11	2161742	2169896	2
hs19	2163932	2232577	2
hs11	2181009	2182439	2
hs16	2183120	2183205	2
hs11	2185159	2193045	2
hs16	2185978	2186130	2
hs11	2194293	2194368	2
hs16	2198145	2204162	2
hs16	2204783	2205359	2
hs16	2205024	2205106	2
hs16	2205783	2228130	2
hs16	2227181	2246606	2
hs19	2229951	2236328	2
hs19	2234061	2234148	2
hs19	2235828	2235925	2
hs19	2236823	2248654	2
hs19	2249322	2252072	2
hs19	2250638	2250717	2
hs19	2252251	2256416	2
hs16	2255455	2259454	2
hs16	2259254	2261069	2
hs19	2269485	2273487	2
hs19	2289783	2308153	2
hs19	2321520	2328585	2
hs19	2328683	2355093	2
hs11	2349979	2399222	2
hs11	2398540	2418627	2
hs11	2421980	2425106	2
hs11	2425746	2444275	2
hs7	2514772	2516017	2
hs7	2552163	2568063	2
hs7	2566708	2566779	2
hs7	2577444	2595158	2
hs7	2598613	2647189	2
hs7	2671620	2704436	2
hs7	2727836	2759317	2
hs4	2794812	2842823	2
hs16	2961980	3001209	2
hs16	3014276	3018381	2
hs16	3019349	3023485	2
hs16	3022809	3030447	2
hs16	3039055	3044510	2
hs16	3048956	3050814	2
hs16	3062924	3064506	2
hs16	3064713	3068184	2
hs16	3070369	3072383	2
hs16	3072621	3074287	2
hs16	3074036	3077751	2
hs16	3077683	3085542	2
hs12	3186521	3395730	2
hs19	3359628	3469215	2
hs1	3371229	3397677	2
hs4	3371925	3441640	2
hs1	3404515	3528072	2
hs4	3443695	3451213	2
hs4	3465033	3496209	2
hs19	3473984	3480523	2
hs1	3477260	3477354	2
hs19	3490822	3500672	2
hs4	3505339	3534149	2
hs19	3522954	3536755	2
hs19	3539155	3544028	2
hs19	3544197	3557584	2
hs19	3572942	3579081	2
hs4	3578596	3592712	2
hs19	3585476	3593539	2
hs19	3594505	3606873	2
hs19	3607245	3613928	2
hs19	3610643	3626813	2
hs19	3630181	3700466	2
hs4	3768112	3770253	2
hs8	4517689	4517708	2
hs7	4721926	4811073	2
hs7	4815254	4834028	2
hs7	4828196	4828270	2
hs7	4836686	4923347	2
hs19	4969124	5153608	2
hs4	6271577	6304992	2
hs4	6322311	6383595	2
hs4	7194265	7744554	2
hs4	7312177	7312251	2
hs4	7432012	7436657	2
hs4	7461755	7461845	2
hs4	7755817	7780654	2
hs4	7760440	7874035	2
hs19	7895104	7929862	2
hs19	7933605	7939275	2
hs19	7943516	7945117	2
hs19	7953390	7966908	2
hs4	7967054	8160540	2
hs19	7968762	7979363	2
hs19	7979715	7983982	2
hs19	7985900	7988135	2
hs19	7989376	7991020	2
hs19	7991603	8008551	2
hs4	8007028	8007108	2
hs4	8201017	8242830	2
hs4	8271481	8298251	2
hs4	8368009	8442450	2
hs4	8847802	8873565	2
hs4	10075963	10118423	2
hs4	10080235	10080316	2
hs1	10535007	10690815	2
hs1	10707268	10856703	2
hs18	13217681	13652750	2
hs18	13419498	13427533	2
hs18	13459946	13460025	2
hs18	13611113	13611199	2
hs16	15227923	15228007	2
hs16	15227932	15228002	2
hs17	17577341	17581002	2
hs17	17584772	17714765	2
hs17	17662468	17669616	2
hs17	17680000	17682843	2
hs17	17714648	17726944	2
hs17	17716794	17716859	2
hs17	17717150	17717245	2
hs19	18496968	18499986	2
hs19	18497372	18497444	2
hs19	18501947	18508432	2
hs19	18530208	18545372	2
hs19	18545198	18548943	2
hs22	19705992	19712297	2
hs22	19711062	19712294	2
hs22	20067755	20099401	2
hs22	20099398	20104749	2
hs22	20102209	20102274	2
hs22	20105268	20114878	2
hs22	20119327	20135530	2
hs22	20135939	20138578	2
hs22	20186252	20192441	2
hs22	20193855	20196060	2
hs22	20228938	20255841	2
hs22	20236657	20236734	2
hs22	20301761	20307583	2
hs15	25415870	25415951	2
hs15	25417782	25417863	2
hs15	25420074	25420155	2
hs15	25421979	25422060	2
hs15	25425644	25425725	2
hs15	25427532	25427613	2
hs15	25429453	25429534	2
hs15	25436563	25436644	2
hs15	25436566	25436644	2
hs15	25438468	25438549	2
hs15	25440068	25440148	2
hs15	25444595	25444676	2
hs15	25449504	25449585	2
hs15	25449504	25449585	2
hs15	25451409	25451490	2
hs15	25455065	25455146	2
hs15	25456839	25457180	2
hs15	25456943	25457024	2
hs15	25458806	25458876	2
hs15	25460688	25460769	2
hs15	25463764	25463845	2
hs15	25492492	25492573	2
hs15	25492492	25492573	2
hs15	25492492	25492573	2
hs15	25494345	25494426	2
hs15	25494345	25494426	2
hs15	25494345	25494426	2
hs7	27132614	27135619	2
hs7	27135713	27139877	2
hs7	27139973	27142302	2
hs7	27146629	27159214	2
hs7	27161538	27168379	2
hs7	27168144	27170376	2
hs7	27180671	27183300	2
hs7	27185015	27187393	2
hs7	27186782	27195547	2
hs7	27193338	27196294	2
hs7	27202057	27205156	2
hs7	27202057	27219880	2
hs7	27208518	27211534	2
hs7	27209099	27209182	2
hs7	27210224	27213939	2
hs7	27220776	27224851	2
hs7	27225027	27228912	2
hs7	27233990	27239710	2
hs7	27240040	27246878	2
hs1	41827106	41849262	2
hs1	41840676	41841341	2
hs1	41944446	41950354	2
hs1	41972036	42384593	2
hs15	42066682	42120053	2
hs15	42120283	42140346	2
hs15	42120290	42129779	2
hs15	42131011	42140346	2
hs15	42140344	42186251	2
hs15	42158693	42158749	2
hs7	44240577	44253893	2
hs7	44256754	44365193	2
hs21	44394620	44454041	2
hs21	44473301	44496487	2
hs21	44513066	44527680	2
hs21	44513066	44527680	2
hs21	44560633	44561202	2
hs21	44590346	44592920	2
hs21	44742089	44751919	2
hs21	44834363	44847011	2
hs21	44866481	44873782	2
hs21	44881974	44898103	2
hs21	44949066	45079369	2
hs21	45079441	45115960	2
hs21	45161367	45182180	2
hs21	45193831	45196189	2
hs21	45209458	45225159	2
hs21	45225639	45232448	2
hs21	45494205	45526432	2
hs21	45527280	45551063	2
hs19	45596437	45650543	2
hs21	45642878	45660826	2
hs19	45653008	45663408	2
hs21	45666222	45681780	2
hs21	45705759	45718531	2
hs21	45719936	45747256	2
hs21	45834475	45845446	2
hs21	45845412	45862964	2
hs21	45875393	45882079	2
hs21	45917776	46131487	2
hs21	45925927	45936458	2
hs21	45937098	45938860	2
hs21	46269500	46293818	2
hs21	46305869	46348730	2
hs21	46340950	46349595	2
hs21	46354640	46359828	2
hs21	46359912	46396904	2
hs11	46369013	46402101	2
hs11	46397952	46398034	2
hs21	46409779	46414001	2
hs22	46481877	46509808	2
hs22	46486924	46487006	2
hs21	46654255	46678645	2
hs21	46683850	46707810	2
hs21	46758505	46761905	2
hs21	46827301	46829980	2
hs21	46839631	46844985	2
hs21	46875436	46933634	2
hs21	46898180	46898240	2
hs21	46932479	46962354	2
hs21	47063639	47362364	2
hs2	47168363	47303262	2
hs21	47392884	47394867	2
hs21	47401684	47424962	2
hs21	47518026	47552762	2
hs21	47556176	47575493	2
hs21	47581074	47604373	2
hs21	47608360	47648738	2
hs22	50528685	50600116	2
hs22	50609160	50618724	2
hs22	50624342	50638023	2
hs22	50656123	50683452	2
hs22	50683613	50689694	2
hs22	50691330	50700112	2
hs22	50702142	50708809	2
hs22	50713408	50746075	2
hs12	57522266	57607125	2
hs12	57538403	57541402	2
hs12	57588287	57588359	2
hs12	57610577	57620232	2
hs20	60697531	60710428	2
hs20	60711789	60718450	2
hs20	60718825	60757570	2
hs20	60758084	60778624	2
hs20	60790016	60795334	2
hs20	60813577	60871239	2
hs20	60877952	60883918	2
hs20	60884121	60942368	2
hs20	60907543	60907613	2
hs20	60928066	60931534	2
hs20	60962159	60963576	2
hs20	60963686	60982339	2
hs20	60985293	61002595	2
hs20	61038553	61051051	2
hs20	61147660	61167971	2
hs20	61151513	61151583	2
hs20	61162119	61162220	2
hs20	61273855	61303645	2
hs20	61294379	61297973	2
hs20	61340188	61394123	2
hs20	61405473	61408208	2
hs20	61427825	61433081	2
hs20	61431979	61436939	2
hs20	61436187	61445352	2
hs11	61447863	61514473	2
hs20	61448402	61472511	2
hs20	61472357	61493174	2
hs20	61475918	61477543	2
hs20	61509090	61569304	2
hs11	61520108	61555990	2
hs20	61569499	61579827	2
hs20	61584061	61600937	2
hs20	61637279	61638316	2
hs20	61665569	61668380	2
hs20	61669363	61685215	2
hs20	61726845	61733671	2
hs20	61732644	61735738	2
hs20	61809852	61809938	2
hs20	61826782	61847483	2
hs20	61867257	61871847	2
hs20	61870131	61870194	2
hs20	61872136	61884847	2
hs20	61885330	61892967	2
hs20	61915664	61921142	2
hs20	61918160	61918218	2
hs20	61924538	61966203	2
hs20	61974575	61992701	2
hs20	61991340	62002529	2
hs20	62031561	62104008	2
hs20	62119367	62130436	2
hs20	62526479	62567363	2
hs20	62571182	62587769	2
hs20	62572818	62572897	2
hs20	62573984	62574079	2
hs20	62584737	62588338	2
hs20	62588057	62601283	2
hs20	62605469	62610995	2
hs20	62612485	62664453	2
hs20	62678935	62680992	2
hs20	62688325	62703700	2
hs20	62704535	62711317	2
hs20	62708308	62708363	2
hs20	62711435	62731986	2
hs20	62714733	62715712	2
hs20	62735155	62738918	2
hs20	62795805	62873606	2
hs20	62887048	62907579	2
hs20	62921738	62934707	2
hs11	63742092	63744015	2
hs11	63753325	63765892	2
hs11	63766030	63933585	2
hs11	63803403	63886643	2
hs11	63953643	63972015	2
hs11	63975178	63991363	2
hs11	63991288	63993658	2
hs11	63993746	63997488	2
hs11	63997753	64001753	2
hs11	64002056	64006736	2
hs11	64009588	64011607	2
hs11	64011951	64014415	2
hs11	64019002	64036924	2
hs11	64037302	64052137	2
hs11	64052315	64056966	2
hs11	64059194	64072241	2
hs11	64059195	64067503	2
hs11	64073699	64084212	2
hs11	64083932	64085031	2
hs11	64085593	64089283	2
hs11	64107676	64125006	2
hs11	64109321	64109376	2
hs11	64552390	64570686	2
hs11	64570986	64578188	2
hs11	64590524	64612125	2
hs11	64620199	64647185	2
hs11	64655930	64660921	2
hs11	64658609	64658718	2
hs11	64658827	64658911	2
hs11	64662018	64684681	2
hs11	64665835	64665909	2
hs11	65292554	65306175	2
hs11	65306030	65325699	2
hs11	65340009	65341661	2
hs11	65343509	65360121	2
hs11	65360307	65363271	2
hs11	65365228	65381692	2
hs11	65383783	65404910	2
hs11	67085310	67159158	2
hs11	67118236	67121067	2
hs11	67131639	67141648	2
hs11	67160776	67165883	2
hs11	67165654	67169329	2
hs11	67171401	67177560	2
hs11	67183149	67193075	2
hs11	67195965	67202872	2
hs16	70613798	70694585	2
hs16	70721342	70835061	2
hs10	72972327	73062619	2
hs11	72976281	73009670	2
hs10	72976981	72977985	2
hs11	73019321	73080433	2
hs11	73087444	73108519	2
hs17	73472618	73496533	2
hs17	73494629	73494709	2
hs17	73496342	73505971	2
hs17	73512609	73520816	2
hs17	73521778	73571290	2
hs17	73584139	73622927	2
hs17	73644943	73663234	2
hs14	73997240	73997409	2
hs11	75526255	75855276	2
hs11	75897369	75917546	2
hs11	76745442	76753005	2
hs11	76778018	76837198	2
hs11	76813886	76814377	2
hs11	76839292	76926286	2
hs17	77070906	77084681	2
hs17	77085427	77478680	2
hs17	79008951	79091234	2
hs17	79091096	79105748	2
hs17	79099076	79099173	2
hs17	79099677	79099755	2
hs17	79099683	79099749	2
hs17	79106996	79107108	2
hs17	79163396	79196765	2
hs17	79202077	79212855	2
hs17	79202507	79206009	2
hs17	79213714	79215098	2
hs17	79224671	79269107	2
hs17	79276624	79283048	2
hs17	79285065	79304474	2
hs17	79349238	79358925	2
hs17	79369257	79433357	2
hs17	79374516	79374578	2
hs17	79418130	79418214	2
hs17	79476997	79479825	2
hs17	79495403	79504156	2
hs17	79506917	79519379	2
hs17	79617489	79623572	2
hs17	79632066	79633635	2
hs17	79633767	79640927	2
hs17	79648195	79650954	2
hs17	79651041	79669151	2
hs17	79660787	79660899	2
hs17	79670397	79674547	2
hs17	79679266	79688046	2
hs17	79762026	79771884	2
hs17	79780237	79791167	2
hs17	79791368	79792926	2
hs17	79801042	79818411	2
hs17	79825597	79829213	2
hs17	79845711	79849463	2
hs17	79849589	79858409	2
hs17	79858834	79869275	2
hs17	79860114	79860781	2
hs17	79869815	79876052	2
hs17	79876146	79885611	2
hs17	79890267	79895176	2
hs17	79897521	79905109	2
hs17	79910383	79919063	2
hs17	79935505	79975282	2
hs17	79976579	79980754	2
hs17	79981181	79989027	2
hs17	79989554	79992080	2
hs17	79993734	79995573	2
hs17	80005778	80009687	2
hs17	80009774	80015940	2
hs17	80015382	80023680	2
hs17	80036214	80056112	2
hs17	80047836	80048016	2
hs17	80059346	80170718	2
hs17	80193650	80197375	2
hs17	80194544	80194604	2
hs17	80200537	80231626	2
hs17	80272749	80275484	2
hs17	80278900	80291642	2
hs17	80317123	80321651	2
hs17	80329641	80335334	2
hs10	80703083	80827205	2
hs10	80828723	81076275	2
hs16	85316564	85321685	2
hs16	85339832	85339931	2
hs16	85645015	85709806	2
hs16	88449367	88507159	2
hs16	88519688	88603439	2
hs16	88535326	88535439	2
hs16	88636811	88698372	2
hs16	88704980	88706876	2
hs16	88709697	88717461	2
hs16	88718348	88729499	2
hs16	88729781	88741914	2
hs16	88744096	88752915	2
hs16	88762909	88772816	2
hs16	88772911	88781804	2
hs16	88781746	88851628	2
hs16	88782686	88782745	2
hs16	88797588	88807833	2
hs16	88809175	88812156	2
hs16	88870197	88875666	2
hs16	88875877	88878336	2
hs16	88880142	88923355	2
hs16	88923535	88929086	2
hs16	88929742	88936560	2
hs16	88941266	89007758	2
hs16	88949923	88953544	2
hs16	89005679	89020190	2
hs16	89160260	89222245	2
hs16	89225628	89230083	2
hs16	89238156	89261900	2
hs1	93771702	93796045	2
hs14	99876141	99947196	2
hs14	99947746	99978767	2
hs14	99966527	100070544	2
hs14	100437759	100610573	2
hs14	100575756	100575851	2
hs14	100575992	100576090	2
hs14	100610294	100625982	2
hs14	100842753	100996640	2
hs14	101003484	101036129	2
hs14	101123605	101139081	2
hs14	102018558	102026759	2
hs14	102026624	102026759	2
hs14	102027688	102029789	2
hs14	103566481	103576894	2
hs14	103851701	103970166	2
hs14	103986004	103989167	2
hs14	103995533	104003410	2
hs14	104095525	104167888	2
hs14	104163954	104181788	2
hs14	104182081	104200005	2
hs14	104552037	104581919	2
hs14	104583742	104583851	2
hs14	104583755	104583840	2
hs14	104605060	104647235	2
hs14	105144031	105144086	2
hs14	105155955	105188872	2
hs14	105219484	105225991	2
hs14	105235686	105262085	2
hs14	105607335	105635113	2
hs14	105617115	105617201	2
hs14	105641825	105647660	2
hs14	105675624	105781914	2
hs14	105714870	105717430	2
hs14	105781085	105864484	2
hs14	105864875	105880196	2
hs14	105883918	105886076	2
hs14	105886164	105937066	2
hs14	105941158	105946499	2
hs14	105953223	105955284	2
hs14	105993442	105996539	2
hs14	105998192	106000654	2
hs14	106106505	106106569	2
hs14	106135914	106139144	2
hs14	106324293	106324344	2
hs14	106325653	106325722	2
hs14	106383838	106398502	2
hs14	106435818	106438358	2
hs14	106744269	106744966	2
hs14	106938445	106951529	2
hs14	107259100	107259214	2
hs13	113301358	113338811	2
hs13	113344643	113541482	2
hs13	113399763	113409045	2
hs13	113621798	113622952	2
hs13	113656028	113754053	2
hs13	114462199	114519968	2
hs13	114518583	114545814	2
hs13	114598076	114624290	2
hs13	114629487	114631964	2
hs13	114747194	114898098	2
hs1	121102017	121139765	2
hs1	121107152	121134588	2
hs3	126423083	126679263	2
hs3	126707437	126756235	2
hs9	127020530	127114719	2
hs2	127805608	127864730	2
hs2	128293378	128395303	2
hs2	128395996	128439360	2
hs2	128403728	128410213	2
hs7	128432022	128462184	2
hs7	128470460	128499326	2
hs7	128502910	128505901	2
hs7	128516919	128550763	2
hs2	129023054	129076442	2
hs3	129274057	129325519	2
hs11	132284559	132813532	2
hs12	133066737	133161773	2
hs9	133589268	133763062	2
hs11	133710526	133715408	2
hs11	133766336	133826863	2
hs9	133768095	133772199	2
hs11	133768399	133768476	2
hs9	133777825	133814455	2
hs11	133938967	134021895	2
hs11	134020008	134093861	2
hs11	134094565	134117682	2
hs11	134118176	134123246	2
hs11	134123462	134135746	2
hs10	134145697	134166900	2
hs11	134146273	134189458	2
hs11	134201768	134246218	2
hs10	134210704	134231358	2
hs11	134248402	134282136	2
hs5	134303597	134347386	2
hs10	134351291	134596984	2
hs5	134363424	134369918	2
hs5	134368964	134680370	2
hs5	134374521	134375737	2
hs10	134596685	134599651	2
hs10	134779038	134790001	2
hs11	134855246	134856693	2
hs10	134898753	134900201	2
hs10	134915750	134945179	2
hs10	134973723	134994344	2
hs10	135043721	135045062	2
hs10	135051359	135055432	2
hs10	135059983	135061389	2
hs10	135061015	135061124	2
hs10	135075927	135090372	2
hs10	135092134	135125841	2
hs9	135906384	135933890	2
hs9	135927383	135927446	2
hs9	135937368	135947248	2
hs9	135957926	135962478	2
hs9	135973109	136004788	2
hs9	136287487	136324508	2
hs9	136325087	136335909	2
hs9	136336216	136344221	2
hs9	136397286	136440641	2
hs9	136442203	136474511	2
hs9	136501485	136524451	2
hs9	136519709	136522530	2
hs9	136528684	136605077	2
hs9	136627016	136857446	2
hs9	137271141	137332432	2
hs9	137271257	137271318	2
hs9	137533651	137736688	2
hs9	137541231	137544689	2
hs9	137711261	137764464	2
hs9	138555168	138557755	2
hs9	138585255	138591327	2
hs9	138594031	138687348	2
hs9	138824815	138853219	2
hs9	138898383	138987135	2
hs5	138940924	139008018	2
hs5	139028536	139063467	2
hs9	139088096	139093520	2
hs9	139098183	139137658	2
hs9	139141819	139166855	2
hs9	139216998	139221779	2
hs9	139247509	139254057	2
hs9	139253935	139258196	2
hs9	139258408	139268121	2
hs9	139270021	139292889	2
hs9	139305025	139318213	2
hs9	139323073	139334297	2
hs9	139334557	139377492	2
hs9	139377462	139380519	2
hs9	139388885	139440500	2
hs9	139414020	139414078	2
hs9	139440625	139440711	2
hs9	139442294	139444196	2
hs9	139506480	139511633	2
hs9	139543062	139554873	2
hs9	139560220	139567130	2
hs9	139565054	139565138	2
hs9	139567595	139581909	2
hs9	139619684	139622636	2
hs9	139620556	139620689	2
hs9	139621199	139621331	2
hs9	139632625	139637392	2
hs9	139638470	139642977	2
hs9	139640613	139644363	2
hs9	139641345	139641422	2
hs9	139648840	139652731	2
hs9	139654086	139658970	2
hs9	139685796	139687769	2
hs9	139690790	139702193	2
hs9	139698379	139703300	2
hs9	139702400	139728928	2
hs9	139725409	139725475	2
hs9	139743861	139745476	2
hs9	139834887	139839190	2
hs9	139839695	139841427	2
hs9	139846725	139849949	2
hs9	139871956	139876194	2
hs9	139877445	139880210	2
hs9	139889060	139891020	2
hs9	139901686	139923374	2
hs9	139921916	139931234	2
hs9	139924626	139926540	2
hs9	139933915	139940629	2
hs9	139942559	139948513	2
hs9	139956579	139965009	2
hs9	139971969	139978990	2
hs9	139981437	140003635	2
hs9	140004998	140009185	2
hs9	140033606	140063208	2
hs9	140063210	140064503	2
hs9	140063638	140063722	2
hs9	140065310	140066508	2
hs9	140069236	140083012	2
hs9	140083128	140084817	2
hs9	140086071	140095193	2
hs9	140098535	140100100	2
hs9	140100152	140113813	2
hs9	140114699	140115775	2
hs9	140119626	140120767	2
hs9	140121954	140124092	2
hs9	140125385	140131006	2
hs9	140135739	140138159	2
hs9	140138052	140142203	2
hs9	140144671	140147949	2
hs9	140145738	140147935	2
